{-44.655291410005695,	-14.518040473063817},
{-68.25642037608097,	-28.200160622283235},
{-65.21711547835113,	-13.330050667473689},
{-54.67937675026147,	-31.959310680891456},
{-67.37889230447765,	-16.82972350375566},
{-56.47188107791632,	-37.88759401644597},
{-41.3640524474293,	-31.83059946533481},
{-61.92798754523367,	-35.8824857514648},
{-39.862464261341515,	-39.828825334483426},
{-69.92025733950196,	-36.16058282019071},
{-64.19870369587719,	-18.805567910576006},
{-65.12584384129377,	-21.809552941887585},
{-46.24495973169965,	-34.15980030247023},
{-51.5875214956187,	-40.88307964877936},
{-50.777326067947605,	-21.585132487045136},
{-44.19597148321425,	-27.263145345461833},
{-40.13587338245944,	-19.836966873338046},
{-62.47606058106915,	-35.361717336382384},
{-49.62393216975074,	-36.123696372298305},
{-51.43232195560769,	-30.23806156688615},
{-38.86888477553025,	-33.87622671588876},
{-48.468386408620304,	-22.80103019535863},
{-47.82125522947924,	-29.820373869947808},
{-42.93429530500295,	-29.193106197676705},
{-59.13065325162226,	-36.05764824794248},
{-52.19732276552538,	-29.53623914574458},
{-64.85693362565783,	-38.446528696227816},
{-63.187787781689465,	-32.37936897337848},
{-40.1906065197517,	-27.738154691404223},
{-36.79499993123052,	-11.31925253773278},
{-48.95436938791431,	-33.99213571219229},
{-51.949238965529844,	-36.94789451164422},
{-40.929786649581075,	-30.2312991069395},
{-59.03893789328191,	-41.196415962982755},
{-39.19276301866556,	-32.9211706369026},
{-47.94068590390117,	-11.143651419123298},
{-42.69014965213999,	-20.376101445566924},
{-43.3580107513356,	-25.42783414697072},
{-66.3342121371995,	-36.87344896649394},
{-37.63943586195553,	-18.77012737747696},
{-56.39803247869546,	-21.135123467001545},
{-54.21365817906127,	-13.398386400672585},
{-69.04194767755604,	-24.289113471530037},
{-67.20978817058284,	-34.63702282705614},
{-60.68025904713805,	-24.2110164110802},
{-53.24222105758612,	-19.743938628594776},
{-50.25345515884794,	-11.509272119209125},
{-62.96832513291352,	-19.254430084331204},
{-66.9355009315713,	-36.960275080277924},
{-70.37873312028835,	-15.735668013364734},
{-70.02229604394847,	-31.49968531711197},
{-46.89646937473049,	-23.64768709614591},
{-47.87855347582115,	-16.54489949928565},
{-62.809347891576024,	-14.111600046845886},
{-62.48790742362335,	-23.293974038572706},
{-67.26762725195852,	-18.633887061394635},
{-56.35470325220508,	-17.56411596223869},
{-45.0004429140085,	-40.04142893520978},
{-40.269359491781515,	-17.572589942405774},
{-56.21145421604519,	-18.83498871713412},
{-54.66320583230106,	-41.85940794572639},
{-51.921452873422865,	-17.78684282056468},
{-72.75266640240997,	-38.91849243819882},
{-66.6776739918881,	-40.51711937595435},
{-68.86662655869301,	-23.858816863849228},
{-47.25747855017336,	-32.4492952346922},
{-51.07464627285063,	-44.76842049503572},
{-59.15550154261079,	-15.833752464841165},
{-42.72328144948588,	-31.12772629168993},
{-51.79707247533112,	-22.939724985364457},
{-61.2206986735169,	-25.87458204631264},
{-57.095840430566945,	-25.308658460811387},
{-63.25529706683259,	-15.766570425764286},
{-42.44567268757229,	-38.089505369942984},
{-67.57113598909567,	-43.148624763508266},
{-69.15462590076496,	-18.128779963531013},
{-59.191204762828455,	-14.754165164952166},
{-65.3479833378212,	-40.18867731068775},
{-61.58933738589536,	-22.424107482927543},
{-62.703358662058335,	-15.676588080777247},
{-65.44451792745791,	-42.372068472509525},
{-66.21244374984434,	-20.657998556536896},
{-55.262588105207485,	-32.58733779186877},
{-65.15545496093097,	-16.728800061025634},
{-73.69828579807748,	-16.657937716462857},
{-73.21359094550078,	-32.56427640013459},
{-56.08419087236504,	-36.635348918615456},
{-66.49584993325853,	-27.707449925512464},
{-65.19972465582438,	-14.880372488180974},
{-77.60026573289076,	-19.75803912235769},
{-55.41875078786402,	-28.070563779998714},
{-69.65528222808715,	-19.73549434279056},
{-67.40895031566413,	-13.63521045642062},
{-63.79474242524706,	-30.360839791479115},
{-51.83532764549404,	-37.49258988632434},
{-69.18498993741653,	-24.014336354220994},
{-73.29101430915985,	-36.69076694888378},
{-52.077892030821815,	-20.010417696554732},
{-58.74899935187966,	-13.203023942723078},
{-45.509605352280985,	-33.60101173258312},
{-53.214841223794295,	-25.126347729347653},
{-73.0167869817917,	-32.84822328937453},
{-46.922891710779126,	-25.37996021134538},
{-54.450080971178224,	-18.099888435070568},
{-62.26991373504816,	-36.52008997394306},
{-62.76520871734104,	-20.503272258388368},
{-78.33994769295563,	-19.65233262245067},
{-74.6222589178791,	-25.143106404028376},
{-71.33327728565529,	-15.794092333589777},
{-68.62137178771124,	-35.301225849001675},
{-79.19042599713917,	-27.78360706759544},
{-56.47583458263543,	-37.208850010822246},
{-70.15623842224227,	-27.362351306457477},
{-49.79575373107029,	-35.01710556193589},
{-58.69749407220312,	-25.37923896352565},
{-75.08612295685592,	-29.376285718522894},
{-67.6975500334014,	-17.81738355679358},
{-51.7289028898398,	-23.700444585701508},
{-69.27473861601658,	-21.14072843490245},
{-68.04466384658566,	-26.87421860946928},
{-64.0628432573599,	-18.975656393924528},
{-55.365696764901756,	-17.93391859204559},
{-75.5893868880566,	-24.455124808533895},
{-73.73705725336836,	-27.357591889602425},
{-67.07639083610707,	-13.120147075955717},
{-51.4854929357422,	-18.86167931996277},
{-53.411027958136735,	-16.55630618757308},
{-78.05577694473331,	-37.08088728896408},
{-72.95134030274383,	-40.20562561222593},
{-54.38848790210305,	-45.00708533121784},
{-62.96032177918495,	-39.103236358603006},
{-55.29734739072343,	-35.966270107612104},
{-71.9734198876598,	-32.4163293072966},
{-78.43685610334984,	-18.624827428725922},
{-79.83567872954895,	-43.84655619076944},
{-77.95286224223165,	-36.384144432378015},
{-64.39889157302413,	-34.573265269119375},
{-72.81824371057331,	-22.618450088719342},
{-81.41110550611941,	-32.613632287009494},
{-76.06084961802624,	-18.45937912747668},
{-76.06345848160045,	-38.50329926077974},
{-65.53099663548574,	-21.971950228421047},
{-64.43118475539296,	-38.52911526030971},
{-79.16660053666517,	-37.05139592296794},
{-53.65187405323791,	-24.593900742445204},
{-75.81571854751279,	-28.710049679234622},
{-66.06928220094863,	-43.07329194438897},
{-69.65750724730694,	-33.0466720044672},
{-67.05958930962495,	-29.49648350416411},
{-51.44087719311296,	-26.842586824078655},
{-55.29352071414439,	-19.105974040910564},
{-69.24432396135724,	-22.700052931039448},
{-59.1256594925798,	-39.39346334656328},
{-67.27724006447403,	-32.62140533738139},
{-75.9740560792387,	-31.523119011118297},
{-59.71059469817811,	-22.75007496133363},
{-69.65254365302427,	-39.882518326691226},
{-83.16069337713495,	-16.180046474152444},
{-84.07599109410408,	-30.569340169453255},
{-75.9503506099075,	-37.38094463476153},
{-54.45708792187163,	-37.06636175423871},
{-58.935616306769276,	-32.13941139720533},
{-66.19071884191312,	-36.923631293902346},
{-56.13658839057486,	-46.956793511127614},
{-59.46743105402385,	-18.50930519834497},
{-63.1365638192634,	-24.19894750690325},
{-72.87395822179232,	-20.161444012021704},
{-79.51448813529824,	-21.9417221923474},
{-57.07881784146097,	-26.81519691201559},
{-76.06359385269361,	-27.338125242098965},
{-58.47370289995149,	-26.890699791068247},
{-67.61394745799969,	-44.98084951522322},
{-71.21150851415686,	-42.11478311203588},
{-77.29887370852347,	-37.283073724974045},
{-77.25166241289922,	-29.816003617988283},
{-64.93870930189662,	-25.05515720501067},
{-77.14020419562738,	-42.28941252128527},
{-65.33734675667426,	-22.01414477636256},
{-49.398475797858005,	-45.07117307494764},
{-53.35718377699551,	-43.984460598488084},
{-66.83342139579784,	-43.19791422730774},
{-69.34765652518365,	-18.10358616675774},
{-79.72660291371771,	-46.94407699967057},
{-60.73725624828853,	-36.97546476877616},
{-76.23507149145149,	-20.70472442002587},
{-67.31961353812946,	-33.5343602177405},
{-58.22597665139649,	-38.211241794447815},
{-75.7528638337104,	-42.018868388423},
{-48.45486678429487,	-30.775460174199104},
{-53.95691624205352,	-24.16173245930459},
{-76.21950302082173,	-44.5605336848871},
{-51.86185475964682,	-13.242526615148552},
{-76.36078404933897,	-13.63732493045439},
{-76.48789501377469,	-20.769722859748615},
{-70.07163792371425,	-20.812821813954884},
{-59.20103021986718,	-39.74026541400389},
{-57.85205774353743,	-36.67714767826628},
{-48.17911271174039,	-33.432753086590594},
{-55.85772297806195,	-17.97756277656828},
{-47.8657873788098,	-37.746965933385454},
{-47.88598094085761,	-17.91999365712541},
{-68.75696457557551,	-27.54916397269872},
{-48.39416732996075,	-44.68692605424556},
{-72.78524057521008,	-35.22661823523423},
{-44.40495779687768,	-40.75291006470968},
{-60.551213245697994,	-45.046985920106366},
{-69.03678442393156,	-35.533032263195054},
{-62.93444104117113,	-13.87351077736782},
{-67.59193933741707,	-13.98514755201671},
{-45.03941140449139,	-41.70785626757601},
{-60.35314544286226,	-37.02656011146393},
{-70.62251738914823,	-17.611955775698995},
{-42.97277270537462,	-38.20104382941931},
{-71.9022086064404,	-21.544543053196705},
{-64.49774932561074,	-17.43695589470682},
{-56.68413824918872,	-29.41785744215373},
{-50.71654662679367,	-27.05276732752543},
{-55.69566725501066,	-33.63175614542186},
{-56.8863196058383,	-35.499282307475156},
{-44.49299819715524,	-20.266788567714055},
{-71.59765812617403,	-22.39047260366275},
{-52.85934707451522,	-21.498271909276042},
{-48.68387425919946,	-30.994742021697096},
{-73.01948371530737,	-45.938391399351296},
{-48.19094859528954,	-48.74891541577935},
{-62.753892007427254,	-45.00342619088669},
{-64.82980133577661,	-31.692453089954217},
{-62.87549472861893,	-31.719241006912444},
{-48.62433541228931,	-38.15725291808698},
{-64.25771167735951,	-38.24591192619526},
{-58.93012731827031,	-22.055264773149343},
{-63.66568141553077,	-23.813125919464763},
{-57.57534961612832,	-40.92117287286274},
{-54.309142651825276,	-21.104137401943916},
{-52.557438063087744,	-24.58475943241754},
{-69.38147723303625,	-47.8332662952097},
{-54.634093597577504,	-35.9366460000995},
{-57.60220166451483,	-33.253730906524844},
{-54.07051649850527,	-46.283536808835834},
{-55.886065869624346,	-44.17638160136494},
{-68.73163793106066,	-45.86135726810357},
{-54.614963105416,	-27.20619259896415},
{-64.79748811293064,	-31.50963918113108},
{-58.93014931255699,	-34.09750175617522},
{-50.89801610120652,	-28.994080701706945},
{-65.51812098265626,	-35.199786651995566},
{-49.426661345012924,	-25.71802252289447},
{-66.19696900893419,	-35.72846101453765},
{-50.99347081482813,	-35.1223285104322},
{-65.02904480422598,	-21.6541285696402},
{-55.238595571310526,	-22.22936393533303},
{-53.63852956754919,	-50.96389756995657},
{-67.14016748428949,	-45.80786502619804},
{-57.24440514622336,	-32.48561700060234},
{-59.904024860142215,	-46.60600368313519},
{-65.1552680040123,	-41.980266242520365},
{-65.46460224475331,	-44.031300441387614},
{-65.21560222399557,	-28.08584570495933},
{-55.76254186489206,	-22.224088356275974},
{-70.63926905345032,	-31.9396487401448},
{-67.06507267772443,	-26.071375136667037},
{-53.60891833672335,	-44.065008556088},
{-42.6525085205478,	-46.10419124460623},
{-72.02119815436524,	-50.841540086496465},
{-45.36925910757719,	-37.0178227579341},
{-67.19610401740547,	-26.148914972517883},
{-51.602653659366695,	-43.70598946202357},
{-48.432771980238684,	-43.54388377294697},
{-63.386603312012966,	-45.25927647101836},
{-67.421973743054,	-21.055824268239213},
{-46.07270743569316,	-40.03600363080203},
{-51.30660949502741,	-22.61787825573031},
{-66.51135317531087,	-38.418782915575186},
{-52.40919341254933,	-36.69147476982388},
{-70.68566974582487,	-31.74654307196519},
{-61.95303563043504,	-38.12613260991321},
{-58.68987221976295,	-34.98549549224272},
{-49.525033000099015,	-29.990093272444234},
{-67.02019547144852,	-30.23835148410737},
{-47.77962445094691,	-42.625607215839835},
{-60.44403053611167,	-26.024223259014367},
{-72.32993154834928,	-45.01788627560893},
{-73.93826253648868,	-41.81870089338558},
{-64.324326841597,	-43.463325759819},
{-62.58240019585665,	-30.68893945009371},
{-72.27766954880491,	-37.124484041990854},
{-76.36579479111072,	-45.77961777628374},
{-74.33883182288753,	-51.125439501302736},
{-45.35004941923472,	-35.16963554676151},
{-46.924359441493294,	-27.457374464506238},
{-74.43704901123266,	-43.64019941940066},
{-59.090587205631365,	-41.14946344920776},
{-61.75545217444896,	-52.87965228178493},
{-72.75549081437259,	-48.159073615315336},
{-54.027795765845084,	-55.93265547529603},
{-58.73973200698302,	-29.829955013332366},
{-48.81401525636577,	-54.17525513423888},
{-45.72783567333047,	-37.53006655822857},
{-50.16913138625422,	-37.99423964777129},
{-60.44597712763708,	-55.4297848351136},
{-53.837805891315995,	-48.01838936249514},
{-58.20912274113422,	-53.0710401013118},
{-42.23494750475494,	-51.086534248134846},
{-61.37474519643807,	-52.4484240422714},
{-58.27443275079489,	-43.413732717515856},
{-57.714859955667094,	-32.38382687273909},
{-69.87591455619958,	-27.5929024203374},
{-44.770393555020945,	-36.44760651668047},
{-50.57971790563573,	-44.376021833594564},
{-38.41205083219418,	-42.96351352753037},
{-46.24193363215814,	-37.95854871950536},
{-42.8383758412411,	-31.44721218278754},
{-40.82497559170516,	-54.1075281922155},
{-46.659851870272675,	-40.919503372228},
{-49.06353839149776,	-29.900319901442266},
{-44.36742923162109,	-39.73089051996904},
{-66.11460209150258,	-39.784857450799635},
{-40.914384282449674,	-46.474335635180026},
{-69.19336297324634,	-46.6876210371658},
{-71.63650107989955,	-48.25365235774346},
{-46.55431782018596,	-59.03380675323229},
{-59.958987198866524,	-53.299981565042216},
{-68.76133192491326,	-43.482031323252045},
{-72.28851567382159,	-39.63613460971581},
{-73.05424258879754,	-35.113498237994044},
{-55.78333458115117,	-29.465541078247785},
{-46.930482442605076,	-37.44320833884678},
{-58.07792501974867,	-34.218703159342894},
{-48.066831496603314,	-43.12462980621036},
{-71.55245196528483,	-45.189989042533284},
{-72.95167040013652,	-58.92598723481272},
{-55.06952405320217,	-51.075638587214975},
{-55.87142643357413,	-50.490814054143385},
{-68.84963586225923,	-51.58630832923709},
{-45.26271943381008,	-29.642391131608537},
{-64.3600592294806,	-34.86743495689497},
{-67.97884192575418,	-57.33585705165877},
{-62.575913628300356,	-41.41308585286019},
{-62.6813607826067,	-54.65399501928995},
{-76.22562297727546,	-58.81254740653503},
{-63.2473566884796,	-34.38688964332694},
{-59.27165980428456,	-40.26476098930932},
{-70.85060894015231,	-47.27305297455354},
{-55.5202356682703,	-48.71261135952825},
{-66.02478417357477,	-57.5410691449903},
{-63.151291880428715,	-42.274353341687686},
{-76.62475737666917,	-57.29270361967818},
{-64.85085780909097,	-45.70958589756546},
{-70.73272642406529,	-27.97327880410417},
{-53.26809397851411,	-43.14638592260498},
{-65.71485727456377,	-28.77521536169526},
{-45.94461810941972,	-25.839617188556627},
{-72.72396687174698,	-42.764347287288864},
{-45.84526850322185,	-34.57593754312255},
{-64.67757820049442,	-51.232926874090055},
{-55.87639702481796,	-42.907087233981365},
{-48.96354680703043,	-55.31250441939172},
{-68.09566035135668,	-32.35575591596253},
{-57.60677787152187,	-55.66161642311528},
{-75.40384284832359,	-24.721495310775268},
{-51.422521158531595,	-34.138338268944665},
{-61.32911145382404,	-44.09254064776861},
{-51.34316466311279,	-50.09837452683719},
{-59.81750804150516,	-36.76910546408742},
{-60.152206085550546,	-26.248240920955894},
{-64.31616256627402,	-54.79783368573042},
{-51.52992941618945,	-30.53679799656774},
{-52.29037772169381,	-32.21674087074572},
{-56.49564268356042,	-51.7482450619337},
{-71.70935352212666,	-43.536418365971386},
{-72.83328654463804,	-43.95810787654597},
{-53.50729772680126,	-42.880347935313196},
{-74.45714024869697,	-54.90774643206889},
{-53.51553455915642,	-54.35557004021545},
{-61.93388708270012,	-40.295104916587135},
{-58.725931155877205,	-48.622766201446886},
{-75.6065122301238,	-58.23901850390345},
{-52.09137363005898,	-55.679494908529094},
{-57.98702638290389,	-28.965108001803603},
{-63.892476422971164,	-35.161680074227775},
{-65.60355606444061,	-46.397225207763825},
{-65.4781757585226,	-42.91279578798857},
{-66.00481296896089,	-50.61342936223104},
{-65.11279323761508,	-53.128215280317505},
{-77.23205053339643,	-49.50150913070833},
{-78.82489182997955,	-49.883114090398365},
{-60.62168451153232,	-38.37285763591313},
{-79.36034012378343,	-43.98802720283864},
{-62.715396712827,	-44.14324967172668},
{-73.95493997491853,	-42.555873313789235},
{-57.553599007694324,	-31.207881821609792},
{-71.41140312874307,	-44.18418758570634},
{-57.148501177780126,	-49.13754491926744},
{-77.84725671833749,	-57.79969970248716},
{-66.28751642842066,	-59.21228939349412},
{-68.85688956174282,	-51.5613800301313},
{-54.78316811062106,	-37.528181283861805},
{-83.81798390771512,	-40.93251576452835},
{-59.86292142262021,	-39.859429062714554},
{-82.88209597415523,	-31.69247551175879},
{-82.80950072802068,	-43.25486524150179},
{-55.97287016146624,	-51.18058945731331},
{-70.4679441148439,	-30.810007570300243},
{-54.41701680915625,	-54.21558828839895},
{-69.99155166207842,	-30.529021699863705},
{-61.47003952391421,	-37.57633025768639},
{-80.62382430895462,	-51.7066569375998},
{-67.86422994916764,	-56.26148742889895},
{-52.512515967883246,	-59.92788811812767},
{-80.35566811210705,	-45.607093091796784},
{-58.011761094837325,	-42.33682585135885},
{-52.48437929251611,	-59.98768924648056},
{-53.115714667533794,	-48.69428783109922},
{-66.77069545222437,	-60.85182494249281},
{-73.50053271602836,	-35.50010409372115},
{-82.0486871251133,	-61.303736881911604},
{-79.99318284571287,	-40.370675776309255},
{-81.94557527081002,	-60.810785425592016},
{-80.68961267406453,	-49.53770173462483},
{-70.80546901346315,	-58.37366559778659},
{-74.66680201637672,	-35.54532936840981},
{-66.97768739240867,	-44.937873576269396},
{-68.27847554902101,	-65.74783099293882},
{-60.6282692038425,	-56.28662627943774},
{-50.66388943609187,	-49.58932016777277},
{-81.76362340151212,	-40.5506441215361},
{-59.32459293053244,	-63.27451550392686},
{-53.85749704633123,	-53.8817167536838},
{-48.76084711804702,	-46.43077285927083},
{-69.84737961967114,	-36.28518534241921},
{-74.4129056643454,	-62.654365365836355},
{-70.35392431120259,	-63.88343802407331},
{-60.42608822810634,	-50.10355780691002},
{-52.26078307305907,	-32.03667474649234},
{-47.70651276104141,	-61.15610437727416},
{-60.246351524253846,	-39.369707478886376},
{-54.40064318301823,	-41.47125362608287},
{-50.792042672832224,	-58.01404422628298},
{-55.00428393909179,	-46.077012210960255},
{-53.07591585713101,	-39.07279154129813},
{-71.16427976180965,	-37.437936800060676},
{-72.709755346521,	-57.56247939169201},
{-59.005554553658385,	-47.53505522702007},
{-72.68775517058472,	-46.36773806203445},
{-77.06417856029918,	-54.873450058323},
{-79.31457105421416,	-43.38358573807419},
{-55.01075698017857,	-63.374873093941574},
{-49.07660797550834,	-58.47289893549072},
{-61.97323655164607,	-47.680682258571935},
{-69.57942560620177,	-58.54755021240128},
{-49.422355646182886,	-66.52289633885445},
{-76.40689149418523,	-68.81884302234519},
{-78.56404874252975,	-54.943196042652744},
{-61.44710855089714,	-59.96076520422356},
{-53.23403599022573,	-66.97185005072318},
{-66.86874145099753,	-61.412662814492656},
{-66.69327864832869,	-50.50888258366554},
{-71.45876028490963,	-65.17581856080935},
{-56.23856031364113,	-52.243177865846874},
{-82.59606019901307,	-58.722861122120776},
{-62.31128610171653,	-61.77283083059878},
{-76.44238127268264,	-56.13632134791426},
{-58.38403289102803,	-51.388165327698374},
{-54.942136406081886,	-39.0199451154706},
{-78.59999802638848,	-65.4949950423622},
{-63.54336358626715,	-60.88756596214038},
{-53.550842751570826,	-55.37065789857273},
{-59.44696212073019,	-43.689039010338064},
{-83.67487685327636,	-59.753922761734614},
{-74.13104509444736,	-53.786700511534136},
{-69.72411928670016,	-57.09354562236271},
{-73.1646921305058,	-40.90223384309441},
{-67.5513939800599,	-50.64468719359124},
{-75.72972282736905,	-49.533839435308465},
{-70.04332550427617,	-55.81614417963917},
{-56.6155408912621,	-39.691114185648104},
{-75.65897111510253,	-60.18182979149199},
{-80.38475323210493,	-39.397332198390885},
{-74.26616096693814,	-47.357486736344},
{-59.775564756607395,	-46.25683265996457},
{-70.63119536295747,	-60.829424174852136},
{-66.01526331179322,	-58.833135209367995},
{-68.13606587620052,	-63.856059915770544},
{-70.93422342613724,	-54.60972078132733},
{-72.8276901250174,	-36.744183082007616},
{-75.21652174215578,	-39.2587611096786},
{-71.7727782296969,	-51.08304492333472},
{-81.31380435573828,	-49.742800486933334},
{-85.90206507398517,	-40.729208127219465},
{-65.40345600735986,	-34.39009240582905},
{-72.02760753978194,	-48.56192649183282},
{-68.38759897248303,	-57.37488377194687},
{-82.04887248118177,	-59.154391207074895},
{-71.57013708285835,	-63.278783232561835},
{-77.13830522808891,	-36.38447218780601},
{-81.45670597281773,	-60.36804183995186},
{-71.13491021573917,	-49.405329112437066},
{-67.59634998414009,	-64.19894877283552},
{-65.14891273399779,	-56.08505103208937},
{-66.51911675671626,	-34.97406250975755},
{-88.36735502593243,	-47.98928658059813},
{-58.746374935740334,	-46.24386534549433},
{-82.34683220459122,	-51.50091415229272},
{-87.86099872937835,	-54.96603683442521},
{-70.42347249166308,	-40.187175770700094},
{-88.10926682838506,	-52.40894072104747},
{-64.43701257503493,	-43.07854319883158},
{-77.9281633614662,	-43.43879140756317},
{-85.43619051150093,	-44.769681159031634},
{-79.3856641224034,	-50.92022188435293},
{-62.91983159510437,	-52.48683865697095},
{-81.51426284763568,	-39.51133910737829},
{-59.384513256078606,	-36.91288711708596},
{-57.09203035531174,	-52.9698382806287},
{-55.18891059267715,	-46.95846671609826},
{-73.22088645228398,	-46.584541240467715},
{-57.277546126170876,	-53.931995842154834},
{-64.56829179097511,	-59.4775948380954},
{-78.82606824541494,	-51.983672987674865},
{-73.61761822437214,	-51.755435529506634},
{-85.57721199178373,	-31.29508696529211},
{-73.74378127131007,	-47.71689124775485},
{-54.173340706184824,	-32.11003870948818},
{-79.97365202330523,	-62.1594287549689},
{-75.38470821201523,	-35.60574244071302},
{-74.49132121904293,	-50.40417438655781},
{-82.3543210503648,	-31.11865570626479},
{-79.19692641642183,	-58.86324815098506},
{-73.57016585748362,	-58.24155630563027},
{-57.398143688195375,	-41.603813170491016},
{-83.83669587079558,	-44.52899282164169},
{-82.83191388403584,	-50.791619482771566},
{-55.584736203234414,	-52.69373248084975},
{-77.45248032589484,	-29.51048285400955},
{-58.876039273439346,	-34.68330602559024},
{-74.20221446993422,	-34.51209345050812},
{-77.68301535075433,	-46.11955827887002},
{-82.65597514413481,	-29.792040229461456},
{-59.35906028158787,	-46.103059316693425},
{-57.66043412734105,	-49.42158592639892},
{-80.00490855302685,	-57.90576593162419},
{-53.155118847694666,	-30.44795762061099},
{-62.46853477444532,	-37.30368066394494},
{-63.78511797429455,	-49.029317805285885},
{-79.94236915904169,	-39.250005678547765},
{-60.251378432933166,	-39.83348990252956},
{-72.79066642705413,	-38.1203109367947},
{-59.33049463203527,	-46.168713059329775},
{-75.76639155167682,	-29.103219259130526},
{-85.84586124376695,	-38.99804616335773},
{-83.28251720495125,	-27.77980781633263},
{-60.05546812497009,	-25.188666045125363},
{-57.67424296875957,	-48.09395961336522},
{-56.267689806174246,	-25.47214707042754},
{-74.66556476528467,	-32.10276443876072},
{-66.70524530286474,	-26.368692989354887},
{-84.2226321985614,	-45.84991986851678},
{-68.79449324753287,	-50.86301895867743},
{-57.675507687369766,	-42.03190140234703},
{-88.31845825087372,	-40.64100169736297},
{-74.12278200511,	-52.618976844995125},
{-64.39727055786938,	-27.853221226472357},
{-83.87836057985976,	-46.405730876674326},
{-63.98469591846207,	-29.44740372615793},
{-65.42899422905933,	-26.27526692399855},
{-65.53556574148723,	-46.02626547832895},
{-58.76158671446399,	-37.05100971532065},
{-56.56386870184871,	-58.09174516554013},
{-69.79459093728126,	-37.41846852839424},
{-67.13416068000521,	-43.920744870764544},
{-56.127683927750404,	-51.64706805581264},
{-72.24775371151361,	-44.20073220705437},
{-64.3081558975741,	-46.60902831636919},
{-63.68688521137892,	-50.959969188280105},
{-67.46328980950759,	-38.56518177531348},
{-82.39555564695826,	-58.4914300350017},
{-84.66461103870944,	-53.37943451217594},
{-75.7806203295194,	-30.134924944032647},
{-59.059352241502054,	-48.082080409930484},
{-77.59468207422876,	-29.498042953247403},
{-60.32124706284169,	-42.93935971627246},
{-72.19911462233762,	-39.8835729127082},
{-70.21752556555722,	-34.33036367433857},
{-70.15462736237599,	-57.70618582161724},
{-86.74379822043694,	-40.37333752934318},
{-61.6767402149092,	-53.290436185000786},
{-71.25075989837049,	-49.630555451709384},
{-77.77128776016542,	-28.427738250133384},
{-69.93879175976649,	-39.93105097977619},
{-69.43097319286812,	-47.51106481522726},
{-81.45181810321122,	-42.295568728641086},
{-74.16614257747388,	-58.38580992429515},
{-78.75795067241225,	-51.88425595056348},
{-60.83917611540947,	-46.38158674804158},
{-77.7348328135049,	-46.28931807093718},
{-62.77978032729963,	-55.85694312033901},
{-87.70053371048668,	-47.71948804489263},
{-70.79384330607309,	-34.62109460766753},
{-75.42825614598158,	-56.76572659254107},
{-70.41182081362518,	-57.494740780321834},
{-63.948854591578865,	-44.95745773342635},
{-88.80239483556846,	-55.44581881458976},
{-76.79765621811175,	-56.71468762804157},
{-69.40908069900664,	-36.39174613517478},
{-87.99841929492875,	-41.4695944508163},
{-81.70744564304455,	-55.58121667369237},
{-82.23951035606945,	-46.838751853771356},
{-86.73801149343676,	-55.08867905546482},
{-67.62157949225403,	-30.09384111692174},
{-76.90607157301828,	-40.27572733524206},
{-92.87481995541783,	-32.06818525046733},
{-74.36420872744591,	-30.688218685472552},
{-88.62813417517548,	-49.539025738493194},
{-68.2372346206395,	-40.95966615792578},
{-83.59269735410328,	-50.68351284593538},
{-80.59325920417422,	-53.42343047551776},
{-69.60368669017548,	-46.22007134247525},
{-75.23824911288283,	-34.86577327842735},
{-74.8010185167696,	-43.129901266303335},
{-85.9343730949127,	-30.044022923812918},
{-85.98405245180714,	-33.8224106344054},
{-74.07073192218046,	-47.82087055588138},
{-81.45877385650276,	-34.9458684600437},
{-78.05414629451595,	-36.02324145570985},
{-66.91578887673855,	-50.18579880129944},
{-80.85788369660325,	-45.91281380883916},
{-88.32443225525898,	-42.88203003582315},
{-67.14831967176207,	-29.10199564862003},
{-70.03246419685138,	-51.15209784373158},
{-63.24751223579375,	-29.85830433562514},
{-86.04346499632888,	-45.16881609965715},
{-83.47920171376852,	-46.77497203258639},
{-64.63006362578088,	-54.98365910746455},
{-88.6744543124558,	-29.770248472750954},
{-76.7862172078359,	-58.45606272910848},
{-92.06390514773825,	-55.79187113395517},
{-70.42549157718284,	-54.93285094366493},
{-77.0569097349168,	-34.611614943027554},
{-69.25394714733525,	-29.595272330260663},
{-74.33146315987733,	-39.676203346442406},
{-87.34953533613137,	-43.15056298186166},
{-76.00019899837535,	-46.49550018498773},
{-74.11620095568495,	-49.77050585203129},
{-65.22730664390434,	-48.092583121949815},
{-82.92183687424183,	-30.122210154774876},
{-93.2497056637064,	-28.625350642069822},
{-90.65447320888718,	-58.02747385630489},
{-69.28792699960484,	-33.903427110876535},
{-96.85902362413728,	-28.501165693120097},
{-96.95251068235922,	-56.213008135373876},
{-81.43731687235471,	-59.148324501082485},
{-93.55263235311946,	-41.74011894137796},
{-69.7404163781448,	-42.76122829285656},
{-92.701217593479,	-43.68848178627803},
{-95.31843995137277,	-42.76064936286549},
{-77.45169544016372,	-59.162088138513084},
{-93.68844515096889,	-50.814599249562264},
{-94.13054424117944,	-59.5043341962479},
{-73.33335010722986,	-53.53597120748928},
{-89.61177171463495,	-45.82439025770147},
{-79.93104770151714,	-57.778730386168476},
{-88.16712426752704,	-30.559740436160148},
{-90.77588573666911,	-40.06646985814776},
{-76.55816700401576,	-56.74283669720636},
{-95.59514563360732,	-33.246418477619166},
{-79.03796071572528,	-43.52822113920391},
{-83.86562779805365,	-40.700062706411885},
